1607,'2022-03-17 17:53:13','2022-03-17 18:22:12',0,45,59
1608,'2022-03-17 17:36:46','2022-03-17 18:45:14',0,164,34
1609,'2022-03-17 17:21:27','2022-03-17 19:58:27',0,343,28
1610,'2022-03-17 17:22:44','2022-03-17 19:53:20',0,387,49
1611,'2022-03-17 17:55:28','2022-03-17 19:27:22',0,62,33
1612,'2022-03-17 17:27:34','2022-03-17 19:54:22',0,282,16
1613,'2022-03-17 17:48:55','2022-03-17 19:59:21',0,843,31
1614,'2022-03-17 17:48:27','2022-03-17 19:27:51',0,96,15
1615,'2022-03-17 17:27:44','2022-03-17 19:54:15',0,496,53
1616,'2022-03-17 17:49:22','2022-03-17 19:39:49',0,369,18
1617,'2022-03-17 17:32:41','2022-03-17 18:14:29',0,256,37
1618,'2022-03-17 17:35:39','2022-03-17 18:37:43',0,932,22
1619,'2022-03-17 17:30:26','2022-03-17 18:47:18',0,215,50
1620,'2022-03-17 17:41:32','2022-03-17 19:16:53',0,749,23
1621,'2022-03-17 17:17:28','2022-03-17 18:54:47',0,270,14
1622,'2022-03-17 17:21:11','2022-03-17 18:18:29',0,69,47
1623,'2022-03-17 17:49:12','2022-03-17 18:34:41',0,226,35
1624,'2022-03-17 17:27:28','2022-03-17 19:53:29',0,776,52
1625,'2022-03-18 11:54:49','2022-03-18 13:34:54',0,15,25
1626,'2022-03-18 11:10:25','2022-03-18 13:35:12',0,785,28
1627,'2022-03-18 11:17:57','2022-03-18 12:28:22',0,91,21
1628,'2022-03-18 11:44:14','2022-03-18 13:30:39',0,8,2
1629,'2022-03-18 11:29:11','2022-03-18 13:17:32',0,856,31
1630,'2022-03-18 11:31:43','2022-03-18 13:19:23',0,14,8
1631,'2022-03-18 11:21:59','2022-03-18 12:35:45',0,769,42
1632,'2022-03-18 11:32:30','2022-03-18 12:28:56',0,919,52
1633,'2022-03-18 11:30:53','2022-03-18 13:34:54',0,76,60
1634,'2022-03-18 11:59:32','2022-03-18 13:20:17',0,301,43
1635,'2022-03-18 11:20:40','2022-03-18 12:14:18',0,794,10
1636,'2022-03-18 11:21:17','2022-03-18 13:37:10',0,595,46
1637,'2022-03-18 11:32:39','2022-03-18 12:54:19',0,632,20
1638,'2022-03-18 11:58:26','2022-03-18 13:28:54',0,248,34
1639,'2022-03-18 11:29:16','2022-03-18 13:36:47',0,101,33
1640,'2022-03-18 11:10:18','2022-03-18 13:47:54',0,874,41
1641,'2022-03-18 11:55:57','2022-03-18 13:11:18',0,953,24
1642,'2022-03-18 11:58:54','2022-03-18 12:26:32',0,294,36
1643,'2022-03-18 11:58:34','2022-03-18 13:20:58',0,10,17
1644,'2022-03-18 11:44:33','2022-03-18 12:42:50',0,277,53
1645,'2022-03-18 11:30:17','2022-03-18 13:26:25',0,918,5
1646,'2022-03-18 11:20:51','2022-03-18 13:32:23',0,610,56
1647,'2022-03-18 11:45:47','2022-03-18 13:50:59',0,623,15
1648,'2022-03-18 11:36:36','2022-03-18 12:12:42',0,49,27
1649,'2022-03-18 11:32:49','2022-03-18 12:37:54',0,378,35
1650,'2022-03-18 11:15:35','2022-03-18 12:56:52',0,793,50
1651,'2022-03-18 11:36:39','2022-03-18 12:23:34',0,941,37
1652,'2022-03-18 11:33:53','2022-03-18 13:40:15',0,530,49
1653,'2022-03-18 11:50:19','2022-03-18 13:39:21',0,788,39
1654,'2022-03-18 11:38:45','2022-03-18 12:49:18',0,528,55
1655,'2022-03-18 11:18:37','2022-03-18 13:21:25',0,982,3
1656,'2022-03-18 11:49:40','2022-03-18 13:36:59',0,397,51
1657,'2022-03-18 17:17:18','2022-03-18 19:29:17',0,244,15
1658,'2022-03-18 17:25:31','2022-03-18 18:12:29',0,993,2
1659,'2022-03-18 17:41:40','2022-03-18 18:54:45',0,178,59
1660,'2022-03-18 17:42:17','2022-03-18 18:51:51',0,137,28
1661,'2022-03-18 17:52:53','2022-03-18 18:18:14',0,845,55
1662,'2022-03-18 17:37:46','2022-03-18 18:42:21',0,803,35
1663,'2022-03-18 17:56:37','2022-03-18 19:28:33',0,329,58
1664,'2022-03-18 17:17:17','2022-03-18 19:27:31',0,89,24
1665,'2022-03-18 17:18:14','2022-03-18 18:38:26',0,810,56
1666,'2022-03-18 17:10:43','2022-03-18 19:13:37',0,255,42
1667,'2022-03-18 17:46:54','2022-03-18 19:10:22',0,374,40
1668,'2022-03-18 17:56:21','2022-03-18 19:35:38',0,8,10
1669,'2022-03-18 17:36:11','2022-03-18 19:47:26',0,189,48
1670,'2022-03-18 17:15:21','2022-03-18 18:46:25',0,740,16
1671,'2022-03-18 17:40:23','2022-03-18 18:47:44',0,181,41
1672,'2022-03-18 17:54:58','2022-03-18 18:39:16',0,74,29
1673,'2022-03-18 17:17:39','2022-03-18 19:38:19',0,640,3
1674,'2022-03-18 17:32:41','2022-03-18 19:40:24',0,888,51
1675,'2022-03-18 17:35:15','2022-03-18 19:58:26',0,404,34
1676,'2022-03-18 17:40:46','2022-03-18 19:13:49',0,70,50
1677,'2022-03-18 17:25:45','2022-03-18 18:15:56',0,442,26
1678,'2022-03-18 17:30:41','2022-03-18 18:42:54',0,952,4
1679,'2022-03-18 17:15:39','2022-03-18 18:40:18',0,462,44
1680,'2022-03-18 17:35:27','2022-03-18 19:27:12',0,932,18
1681,'2022-03-18 17:18:23','2022-03-18 19:19:40',0,55,43
1682,'2022-03-18 17:22:57','2022-03-18 18:25:38',0,751,45
1683,'2022-03-18 17:13:34','2022-03-18 18:42:33',0,154,31
1684,'2022-03-18 17:15:40','2022-03-18 19:42:44',0,143,25
1685,'2022-03-18 17:12:10','2022-03-18 19:49:37',0,770,39
1686,'2022-03-18 17:11:38','2022-03-18 18:48:32',0,739,46
1687,'2022-03-18 17:35:24','2022-03-18 19:14:46',0,233,38
1688,'2022-03-18 17:16:23','2022-03-18 19:24:16',0,668,11
1689,'2022-03-18 17:47:59','2022-03-18 18:34:16',0,987,22
1690,'2022-03-18 17:24:15','2022-03-18 18:52:40',0,53,17
1691,'2022-03-18 17:13:54','2022-03-18 18:33:16',0,229,33
1692,'2022-03-18 17:27:34','2022-03-18 19:54:34',0,164,47
1693,'2022-03-18 17:42:28','2022-03-18 18:32:19',0,609,9
1694,'2022-03-18 17:42:51','2022-03-18 18:59:54',0,402,37
1695,'2022-03-18 17:34:49','2022-03-18 18:28:16',0,191,53
1696,'2022-03-18 17:15:32','2022-03-18 19:56:18',0,628,20
1697,'2022-03-18 17:33:39','2022-03-18 19:46:28',0,58,5
1698,'2022-03-18 17:15:22','2022-03-18 18:27:24',0,733,30
1699,'2022-03-18 17:27:54','2022-03-18 19:43:59',0,768,14
1700,'2022-03-18 17:59:19','2022-03-18 19:52:51',0,735,57
1701,'2022-03-18 17:15:23','2022-03-18 19:14:12',0,247,60
1702,'2022-03-19 11:38:44','2022-03-19 13:58:11',0,327,25
1703,'2022-03-19 11:24:54','2022-03-19 12:39:32',0,592,6
1704,'2022-03-19 11:25:31','2022-03-19 13:43:25',0,980,23
1705,'2022-03-19 11:19:45','2022-03-19 13:19:45',0,272,24
1706,'2022-03-19 11:10:51','2022-03-19 13:33:36',0,559,49
1707,'2022-03-19 11:11:45','2022-03-19 12:35:48',0,661,53
1708,'2022-03-19 11:13:50','2022-03-19 12:14:10',0,31,48
1709,'2022-03-19 11:37:19','2022-03-19 13:29:24',0,623,32
1710,'2022-03-19 11:41:17','2022-03-19 12:24:35',0,949,51
1711,'2022-03-19 11:37:52','2022-03-19 12:47:48',0,965,36
1712,'2022-03-19 11:16:37','2022-03-19 13:36:37',0,137,50
1713,'2022-03-19 11:10:40','2022-03-19 12:46:46',0,393,46
1714,'2022-03-19 11:54:53','2022-03-19 13:17:49',0,265,31
1715,'2022-03-19 11:34:25','2022-03-19 12:43:10',0,518,60
1716,'2022-03-19 11:15:54','2022-03-19 12:52:43',0,425,38
1717,'2022-03-19 11:41:35','2022-03-19 12:26:14',0,315,30
1718,'2022-03-19 11:59:24','2022-03-19 12:48:33',0,815,37
1719,'2022-03-19 11:46:34','2022-03-19 12:18:15',0,963,11
1720,'2022-03-19 11:31:32','2022-03-19 12:11:27',0,233,29
1721,'2022-03-19 11:42:20','2022-03-19 13:48:26',0,484,16
1722,'2022-03-19 11:18:25','2022-03-19 12:22:42',0,837,35
1723,'2022-03-19 11:30:39','2022-03-19 13:44:42',0,662,7
1724,'2022-03-19 11:17:54','2022-03-19 12:18:58',0,399,54
1725,'2022-03-19 11:34:12','2022-03-19 13:11:36',0,759,20
1726,'2022-03-19 11:19:33','2022-03-19 12:28:31',0,318,58
1727,'2022-03-19 11:52:27','2022-03-19 12:26:14',0,166,8
1728,'2022-03-19 11:53:44','2022-03-19 12:51:47',0,426,10
1729,'2022-03-19 11:18:56','2022-03-19 13:24:25',0,435,34
1730,'2022-03-19 11:51:17','2022-03-19 12:34:17',0,469,12
1731,'2022-03-19 11:37:47','2022-03-19 13:12:27',0,601,41
1732,'2022-03-19 17:27:13','2022-03-19 19:46:17',0,640,37
1733,'2022-03-19 17:51:10','2022-03-19 19:20:47',0,871,18
1734,'2022-03-19 17:20:14','2022-03-19 19:48:36',0,685,3
1735,'2022-03-19 17:46:15','2022-03-19 18:59:29',0,165,30
1736,'2022-03-19 17:58:10','2022-03-19 19:23:21',0,925,4
1737,'2022-03-19 17:28:20','2022-03-19 18:17:58',0,187,46
1738,'2022-03-19 17:28:32','2022-03-19 19:35:37',0,879,25
1739,'2022-03-19 17:58:59','2022-03-19 18:11:15',0,996,44
1740,'2022-03-19 17:19:27','2022-03-19 19:46:44',0,203,14
1741,'2022-03-19 17:17:51','2022-03-19 18:48:20',0,913,47
1742,'2022-03-19 17:37:58','2022-03-19 18:34:50',0,629,12
1743,'2022-03-19 17:51:48','2022-03-19 18:31:27',0,1000,15
1744,'2022-03-19 17:38:57','2022-03-19 18:40:55',0,312,39
1745,'2022-03-19 17:36:47','2022-03-19 18:27:55',0,935,52
1746,'2022-03-19 17:28:38','2022-03-19 18:33:19',0,681,26
1747,'2022-03-19 17:29:10','2022-03-19 19:31:41',0,638,17
1748,'2022-03-19 17:25:31','2022-03-19 18:40:27',0,491,32
1749,'2022-03-19 17:21:27','2022-03-19 19:37:32',0,440,16
1750,'2022-03-19 17:24:55','2022-03-19 19:53:26',0,573,22
1751,'2022-03-19 17:23:14','2022-03-19 19:30:27',0,89,7
1752,'2022-03-19 17:26:39','2022-03-19 19:18:36',0,684,20
1753,'2022-03-19 17:40:52','2022-03-19 18:16:36',0,812,50
1754,'2022-03-19 17:47:50','2022-03-19 18:54:45',0,675,40
1755,'2022-03-19 17:46:25','2022-03-19 19:38:35',0,680,36
1756,'2022-03-19 17:49:15','2022-03-19 19:18:42',0,337,2
1757,'2022-03-19 17:27:12','2022-03-19 18:25:20',0,297,23
1758,'2022-03-19 17:31:30','2022-03-19 18:25:38',0,7,51
1759,'2022-03-19 17:30:20','2022-03-19 19:51:45',0,776,31
1760,'2022-03-19 17:23:27','2022-03-19 18:20:16',0,940,42
1761,'2022-03-19 17:26:33','2022-03-19 19:44:37',0,35,48
1762,'2022-03-19 17:18:36','2022-03-19 18:59:39',0,956,6
1763,'2022-03-19 17:51:10','2022-03-19 18:35:23',0,689,49
1764,'2022-03-19 17:43:33','2022-03-19 18:54:51',0,530,56
1765,'2022-03-19 17:30:32','2022-03-19 19:18:26',0,893,9
1766,'2022-03-19 17:41:51','2022-03-19 19:29:56',0,335,57
1767,'2022-03-19 17:14:26','2022-03-19 18:34:57',0,176,53
1768,'2022-03-19 17:29:42','2022-03-19 18:44:12',0,497,38
1769,'2022-03-19 17:29:23','2022-03-19 18:55:24',0,185,1
1770,'2022-03-19 17:50:19','2022-03-19 18:37:54',0,580,43
1771,'2022-03-19 17:53:35','2022-03-19 18:57:13',0,235,8
1772,'2022-03-19 17:40:19','2022-03-19 18:53:50',0,3,21
1773,'2022-03-19 17:15:44','2022-03-19 18:51:38',0,569,60
1774,'2022-03-20 11:41:42','2022-03-20 13:25:35',0,101,52
1775,'2022-03-20 11:54:10','2022-03-20 13:41:20',0,347,60
1776,'2022-03-20 11:56:10','2022-03-20 13:55:20',0,215,40
1777,'2022-03-20 11:30:41','2022-03-20 13:30:39',0,595,48
1778,'2022-03-20 11:48:24','2022-03-20 12:52:22',0,28,53
1779,'2022-03-20 11:50:45','2022-03-20 13:25:43',0,457,35
1780,'2022-03-20 11:22:18','2022-03-20 13:18:30',0,824,16
1781,'2022-03-20 11:24:43','2022-03-20 12:38:45',0,268,54
1782,'2022-03-20 11:57:28','2022-03-20 12:43:54',0,657,15
1783,'2022-03-20 11:14:41','2022-03-20 13:30:19',0,541,3
1784,'2022-03-20 11:51:13','2022-03-20 13:40:51',0,309,24
1785,'2022-03-20 11:41:55','2022-03-20 12:51:15',0,728,42
1786,'2022-03-20 11:42:30','2022-03-20 13:53:52',0,546,50
1787,'2022-03-20 11:50:41','2022-03-20 13:53:42',0,706,13
1788,'2022-03-20 11:46:47','2022-03-20 12:18:33',0,565,22
1789,'2022-03-20 11:19:18','2022-03-20 12:22:23',0,600,20
1790,'2022-03-20 11:23:33','2022-03-20 12:29:56',0,636,30
1791,'2022-03-20 11:24:33','2022-03-20 13:33:55',0,327,14
1792,'2022-03-20 11:44:23','2022-03-20 12:15:23',0,658,56
1793,'2022-03-20 11:23:52','2022-03-20 12:21:45',0,953,9
1794,'2022-03-20 11:34:59','2022-03-20 13:15:18',0,274,11
1795,'2022-03-20 11:50:49','2022-03-20 13:48:15',0,559,59
1796,'2022-03-20 11:59:49','2022-03-20 13:57:16',0,506,55
1797,'2022-03-20 11:40:27','2022-03-20 13:40:18',0,911,7
1798,'2022-03-20 11:29:20','2022-03-20 12:33:59',0,548,37
1799,'2022-03-20 11:46:34','2022-03-20 12:41:20',0,455,47
1800,'2022-03-20 11:50:29','2022-03-20 12:29:19',0,593,1
1801,'2022-03-20 11:18:46','2022-03-20 13:59:38',0,436,26
1802,'2022-03-20 11:58:47','2022-03-20 13:21:57',0,701,41
1803,'2022-03-20 11:46:45','2022-03-20 12:19:30',0,136,49
1804,'2022-03-20 11:35:54','2022-03-20 13:16:13',0,753,57
1805,'2022-03-20 11:48:44','2022-03-20 12:26:27',0,252,44
1806,'2022-03-20 11:11:52','2022-03-20 12:50:47',0,480,6
1807,'2022-03-20 11:52:48','2022-03-20 12:15:41',0,445,39
1808,'2022-03-20 11:34:25','2022-03-20 13:51:34',0,482,4
1809,'2022-03-20 11:51:46','2022-03-20 13:19:50',0,66,28
1810,'2022-03-20 11:44:45','2022-03-20 12:19:24',0,400,2
1811,'2022-03-20 11:29:56','2022-03-20 12:37:25',0,950,58
1812,'2022-03-20 11:19:30','2022-03-20 13:33:51',0,454,12
1813,'2022-03-20 11:47:29','2022-03-20 13:33:46',0,17,17
1814,'2022-03-20 11:55:34','2022-03-20 12:25:33',0,512,29
1815,'2022-03-20 11:55:28','2022-03-20 12:37:42',0,847,31
1816,'2022-03-20 11:27:49','2022-03-20 13:57:27',0,572,32
1817,'2022-03-20 11:19:55','2022-03-20 12:59:14',0,169,18
1818,'2022-03-20 11:17:33','2022-03-20 12:24:49',0,253,51
1819,'2022-03-20 11:49:43','2022-03-20 13:19:59',0,547,34
1820,'2022-03-20 11:17:54','2022-03-20 13:58:41',0,861,8
1821,'2022-03-20 11:45:47','2022-03-20 13:25:41',0,560,25
1822,'2022-03-20 11:25:28','2022-03-20 13:54:59',0,285,43
1823,'2022-03-20 17:16:59','2022-03-20 18:53:21',0,862,60
1824,'2022-03-20 17:25:41','2022-03-20 19:21:26',0,866,39
1825,'2022-03-20 17:51:40','2022-03-20 19:38:54',0,970,47
1826,'2022-03-20 17:59:59','2022-03-20 19:15:38',0,46,57
1827,'2022-03-20 17:29:20','2022-03-20 19:44:34',0,727,4
1828,'2022-03-20 17:41:24','2022-03-20 19:51:35',0,113,26
1829,'2022-03-20 17:55:20','2022-03-20 18:52:18',0,208,54
1830,'2022-03-20 17:53:38','2022-03-20 18:42:52',0,351,45
1831,'2022-03-20 17:36:24','2022-03-20 19:34:57',0,69,53
1832,'2022-03-20 17:41:21','2022-03-20 19:33:39',0,837,23
1833,'2022-03-20 17:29:22','2022-03-20 18:45:15',0,541,19
1834,'2022-03-20 17:44:27','2022-03-20 18:49:48',0,136,41
1835,'2022-03-20 17:49:45','2022-03-20 18:57:56',0,853,37
1836,'2022-03-20 17:12:12','2022-03-20 18:58:49',0,549,16
1837,'2022-03-20 17:12:38','2022-03-20 19:41:42',0,983,51
1838,'2022-03-20 17:12:56','2022-03-20 18:29:31',0,557,42
1839,'2022-03-20 17:32:27','2022-03-20 18:32:20',0,900,36
1840,'2022-03-20 17:31:31','2022-03-20 18:23:38',0,520,52
1841,'2022-03-20 17:13:36','2022-03-20 19:57:29',0,612,32
1842,'2022-03-20 17:54:29','2022-03-20 18:34:56',0,441,11
1843,'2022-03-20 17:35:57','2022-03-20 18:51:21',0,321,1
1844,'2022-03-20 17:16:58','2022-03-20 19:53:15',0,205,6
1845,'2022-03-20 17:22:45','2022-03-20 18:26:54',0,681,21
1846,'2022-03-20 17:30:57','2022-03-20 18:23:41',0,698,22
1847,'2022-03-20 17:44:59','2022-03-20 18:25:40',0,855,30
1848,'2022-03-20 17:43:35','2022-03-20 19:35:35',0,459,20
1849,'2022-03-20 17:35:44','2022-03-20 19:20:54',0,455,15
1850,'2022-03-20 17:39:24','2022-03-20 18:24:18',0,894,10
1851,'2022-03-20 17:15:11','2022-03-20 18:15:12',0,57,17
1852,'2022-03-20 17:42:40','2022-03-20 18:31:46',0,97,55
1853,'2022-03-20 17:29:17','2022-03-20 18:50:24',0,283,2
1854,'2022-03-20 17:21:49','2022-03-20 19:42:59',0,212,56
1855,'2022-03-20 17:13:51','2022-03-20 18:37:36',0,461,48
1856,'2022-03-20 17:12:57','2022-03-20 19:41:34',0,189,43
1857,'2022-03-20 17:19:11','2022-03-20 19:15:41',0,162,5
1858,'2022-03-20 17:54:32','2022-03-20 18:17:15',0,85,58
1859,'2022-03-20 17:57:55','2022-03-20 19:10:37',0,500,13
1860,'2022-03-20 17:51:29','2022-03-20 19:37:15',0,871,59
1861,'2022-03-20 17:36:43','2022-03-20 19:35:38',0,623,14
1862,'2022-03-20 17:53:17','2022-03-20 19:19:18',0,240,8
1863,'2022-03-20 17:33:44','2022-03-20 18:41:47',0,708,31
1864,'2022-03-20 17:55:15','2022-03-20 19:38:52',0,294,9
1865,'2022-03-20 17:26:54','2022-03-20 19:46:17',0,771,33
1866,'2022-03-20 17:40:30','2022-03-20 18:39:20',0,766,12
1867,'2022-03-20 17:57:56','2022-03-20 19:34:23',0,746,35
1868,'2022-03-20 17:27:31','2022-03-20 19:36:47',0,950,40
1869,'2022-03-20 17:14:38','2022-03-20 19:32:25',0,152,50
1870,'2022-03-20 17:15:14','2022-03-20 19:45:16',0,413,44
1871,'2022-03-20 17:27:15','2022-03-20 18:27:11',0,436,25
1872,'2022-03-20 17:40:47','2022-03-20 19:31:55',0,757,46
1873,'2022-03-20 17:56:59','2022-03-20 18:59:52',0,74,34
1874,'2022-03-20 17:41:29','2022-03-20 19:48:17',0,537,28
1875,'2022-03-20 17:31:44','2022-03-20 19:58:50',0,405,29
1876,'2022-03-20 17:50:27','2022-03-20 19:38:41',0,654,24
1877,'2022-03-20 17:22:59','2022-03-20 18:10:42',0,748,38
1878,'2022-03-20 17:59:10','2022-03-20 19:16:50',0,841,3
1879,'2022-03-20 17:44:52','2022-03-20 19:55:53',0,235,27
1880,'2022-03-20 17:58:51','2022-03-20 18:32:35',0,155,49
1881,'2022-03-20 17:33:50','2022-03-20 19:43:55',0,784,7
1882,'2022-03-21 11:44:40','2022-03-21 13:38:49',0,516,31
1883,'2022-03-21 11:51:26','2022-03-21 12:10:17',0,457,10
1884,'2022-03-21 11:39:55','2022-03-21 13:31:24',0,489,11
1885,'2022-03-21 11:50:30','2022-03-21 12:15:35',0,117,34
1886,'2022-03-21 11:55:12','2022-03-21 13:39:48',0,41,35
1887,'2022-03-21 11:49:44','2022-03-21 12:55:50',0,172,51
1888,'2022-03-21 11:10:34','2022-03-21 12:36:24',0,957,6
1889,'2022-03-21 11:47:27','2022-03-21 13:16:10',0,672,38
1890,'2022-03-21 11:33:14','2022-03-21 13:30:52',0,714,4
1891,'2022-03-21 11:18:30','2022-03-21 12:42:27',0,615,18
1892,'2022-03-21 11:26:46','2022-03-21 12:45:40',0,513,40
1893,'2022-03-21 11:51:17','2022-03-21 13:37:37',0,465,13
1894,'2022-03-21 11:25:13','2022-03-21 12:21:54',0,404,43
1895,'2022-03-21 11:13:18','2022-03-21 12:23:17',0,927,21
1896,'2022-03-21 11:53:33','2022-03-21 13:10:52',0,56,25
1897,'2022-03-21 11:45:45','2022-03-21 13:41:43',0,116,3
1898,'2022-03-21 11:11:32','2022-03-21 12:23:55',0,176,14
1899,'2022-03-21 11:40:45','2022-03-21 12:36:50',0,908,53
1900,'2022-03-21 11:22:35','2022-03-21 12:53:59',0,641,24
1901,'2022-03-21 11:43:21','2022-03-21 13:44:41',0,473,33
1902,'2022-03-21 11:24:16','2022-03-21 13:32:27',0,24,54
1903,'2022-03-21 11:32:32','2022-03-21 13:50:21',0,835,22
1904,'2022-03-21 11:11:47','2022-03-21 12:54:58',0,944,46
1905,'2022-03-21 11:29:31','2022-03-21 12:10:20',0,617,41
1906,'2022-03-21 11:31:55','2022-03-21 12:36:36',0,829,1
1907,'2022-03-21 11:13:19','2022-03-21 12:32:30',0,377,49
1908,'2022-03-21 11:14:31','2022-03-21 12:29:56',0,374,9
1909,'2022-03-21 11:49:19','2022-03-21 13:34:42',0,558,37
1910,'2022-03-21 11:38:43','2022-03-21 12:51:26',0,79,2
1911,'2022-03-21 11:41:12','2022-03-21 13:27:42',0,291,50
1912,'2022-03-21 11:43:26','2022-03-21 13:26:30',0,192,7
1913,'2022-03-21 11:23:25','2022-03-21 13:29:55',0,409,27
1914,'2022-03-21 11:28:13','2022-03-21 13:37:39',0,23,48
1915,'2022-03-21 11:51:40','2022-03-21 13:55:35',0,461,59
1916,'2022-03-21 11:27:42','2022-03-21 12:30:58',0,713,42
1917,'2022-03-21 11:26:58','2022-03-21 12:21:55',0,732,57
1918,'2022-03-21 11:38:19','2022-03-21 13:16:27',0,824,47
1919,'2022-03-21 11:40:34','2022-03-21 13:28:45',0,364,52
1920,'2022-03-21 11:29:57','2022-03-21 12:30:57',0,552,56
1921,'2022-03-21 11:26:22','2022-03-21 13:57:51',0,534,39
1922,'2022-03-21 11:18:44','2022-03-21 12:12:26',0,990,26
1923,'2022-03-21 11:32:38','2022-03-21 13:58:10',0,627,23
1924,'2022-03-21 11:17:18','2022-03-21 12:33:32',0,123,55
1925,'2022-03-21 11:36:37','2022-03-21 13:59:42',0,578,28
1926,'2022-03-21 11:51:44','2022-03-21 12:32:52',0,412,45
1927,'2022-03-21 11:40:49','2022-03-21 13:57:45',0,636,30
1928,'2022-03-21 11:27:52','2022-03-21 12:37:53',0,423,15
1929,'2022-03-21 11:17:31','2022-03-21 13:12:52',0,114,36
1930,'2022-03-21 11:10:54','2022-03-21 13:42:54',0,567,12
1931,'2022-03-21 11:52:20','2022-03-21 12:33:19',0,373,44
1932,'2022-03-21 11:45:33','2022-03-21 12:38:23',0,963,58
1933,'2022-03-21 11:45:53','2022-03-21 12:34:51',0,269,8
1934,'2022-03-21 11:37:49','2022-03-21 12:24:41',0,293,32
1935,'2022-03-21 11:45:51','2022-03-21 12:23:15',0,631,5
1936,'2022-03-21 11:56:23','2022-03-21 13:30:58',0,309,17
1937,'2022-03-21 11:27:51','2022-03-21 13:48:14',0,335,19
1938,'2022-03-21 11:48:21','2022-03-21 13:32:26',0,659,60
1939,'2022-03-21 11:18:53','2022-03-21 12:26:54',0,757,29
1940,'2022-03-21 11:41:53','2022-03-21 12:39:14',0,474,20
1941,'2022-03-21 17:47:29','2022-03-21 19:48:53',0,841,52
1942,'2022-03-21 17:24:43','2022-03-21 18:37:54',0,689,31
1943,'2022-03-21 17:18:26','2022-03-21 18:42:46',0,198,12
1944,'2022-03-21 17:23:39','2022-03-21 18:50:15',0,784,13
1945,'2022-03-21 17:53:41','2022-03-21 18:48:37',0,405,14
1946,'2022-03-21 17:24:46','2022-03-21 19:22:41',0,790,23
1947,'2022-03-21 17:30:36','2022-03-21 18:55:11',0,433,49
1948,'2022-03-21 17:57:48','2022-03-21 18:46:56',0,299,42
1949,'2022-03-21 17:18:30','2022-03-21 19:12:24',0,32,5
1950,'2022-03-21 17:12:55','2022-03-21 19:42:13',0,193,17
1951,'2022-03-21 17:11:45','2022-03-21 19:51:42',0,57,19
1952,'2022-03-21 17:33:13','2022-03-21 19:31:22',0,397,30
1953,'2022-03-21 17:55:38','2022-03-21 19:55:54',0,289,26
1954,'2022-03-21 17:34:48','2022-03-21 19:44:35',0,617,38
1955,'2022-03-21 17:50:13','2022-03-21 18:46:37',0,645,21
1956,'2022-03-21 17:58:44','2022-03-21 19:41:18',0,331,11
1957,'2022-03-21 17:51:16','2022-03-21 18:59:14',0,791,4
1958,'2022-03-21 17:41:17','2022-03-21 19:44:51',0,539,48
1959,'2022-03-21 17:26:44','2022-03-21 19:56:19',0,742,29
1960,'2022-03-21 17:40:54','2022-03-21 18:21:15',0,762,54
1961,'2022-03-21 17:19:51','2022-03-21 19:13:58',0,423,7
1962,'2022-03-21 17:36:54','2022-03-21 19:59:12',0,642,59
1963,'2022-03-21 17:34:17','2022-03-21 18:14:32',0,514,18
1964,'2022-03-21 17:54:59','2022-03-21 18:31:10',0,810,43
1965,'2022-03-21 17:58:38','2022-03-21 19:25:23',0,963,20
1966,'2022-03-21 17:42:16','2022-03-21 19:43:33',0,815,41
1967,'2022-03-21 17:18:32','2022-03-21 19:33:28',0,155,22
1968,'2022-03-21 17:46:19','2022-03-21 18:46:13',0,261,44
1969,'2022-03-21 17:21:47','2022-03-21 18:55:47',0,267,58
1970,'2022-03-21 17:54:39','2022-03-21 19:38:48',0,562,56
1971,'2022-03-21 17:56:59','2022-03-21 19:34:19',0,694,9
1972,'2022-03-21 17:47:12','2022-03-21 19:53:45',0,721,36
1973,'2022-03-22 11:39:36','2022-03-22 12:47:58',0,107,19
1974,'2022-03-22 11:27:49','2022-03-22 12:26:14',0,194,8
1975,'2022-03-22 11:30:30','2022-03-22 12:52:49',0,642,53
1976,'2022-03-22 11:25:25','2022-03-22 13:25:21',0,904,27
1977,'2022-03-22 11:17:33','2022-03-22 13:26:28',0,41,26
1978,'2022-03-22 11:54:25','2022-03-22 12:26:59',0,459,32
1979,'2022-03-22 11:47:21','2022-03-22 13:30:31',0,6,23
1980,'2022-03-22 11:31:37','2022-03-22 12:58:52',0,206,20
1981,'2022-03-22 11:29:40','2022-03-22 12:30:30',0,632,14
1982,'2022-03-22 11:14:14','2022-03-22 13:20:13',0,415,49
1983,'2022-03-22 11:56:39','2022-03-22 13:10:46',0,815,30
1984,'2022-03-22 11:40:57','2022-03-22 12:11:38',0,641,52
1985,'2022-03-22 11:32:58','2022-03-22 12:33:14',0,578,37
1986,'2022-03-22 11:49:38','2022-03-22 13:58:45',0,762,10
1987,'2022-03-22 11:36:39','2022-03-22 13:41:21',0,486,18
1988,'2022-03-22 11:17:31','2022-03-22 12:33:42',0,932,13
1989,'2022-03-22 11:57:26','2022-03-22 12:40:17',0,255,22
1990,'2022-03-22 11:42:16','2022-03-22 12:42:51',0,378,11
1991,'2022-03-22 11:42:34','2022-03-22 12:43:12',0,991,40
1992,'2022-03-22 11:54:54','2022-03-22 13:37:57',0,500,56
1993,'2022-03-22 11:49:17','2022-03-22 12:50:11',0,758,7
1994,'2022-03-22 11:15:49','2022-03-22 13:56:14',0,563,2
